----- BASEFOLDER D:\EBOOKS -----
VOLUME D|Daten|742e-61d8|NTFS|1000068870144
FOLDER \EBOOKS

c2ef0941a0dfc1d0724cd8dd33086421e43e2744639b17620b231b1deae9cb8f|reactdesignpatternsandbestpractices.pdf|7519823|2019-08-11 21_38_08
34ddba121d4d5eb4bfbc0d0ce1f1b3d52bfc49d6062c6f551dacbd6829932754|reactnativecookbook_ward.pdf|17587426|2019-08-11 21_40_02
4e091d088b2e4d61cc262b82adc7b0f4a2f325be14c87ff6a6397cb4ef039b3a|spring5designpatterns.pdf|4942044|2019-08-11 21_37_57
1aa27d5cf5903a633ed65c6e2232ff37da5692f36a0014a7faf0009c34eccc52|vuejs2designpatternsandbestpractices.pdf|25611809|2019-08-11 21_40_03
7c33cd9e525621c26a6e2a9a0017cc433c9b9294ace9f70a8a71356ac4515b2a|wordpress5complete.pdf|47960083|2019-08-11 21_39_56

FOLDER \EBOOKS\PACKT\CYBERSECURITY
eb17d3cd49056c4dc702649797850ba8b47cc818a551a7c96bc284a30c58aa29|cybersecurity_attackanddefensestrategies_ebook.pdf|28790751|2018-12-03 22_14_18
e1636f4eec26612a4d324234c00349d99835a299c4b453edd4549731ce86fcd2|digitalforensicsandincidentresponse_ebook.pdf|24396136|2018-12-03 22_12_36
86ebd0e909db80c2c59559285d7598ec3940be3cb00b408066c4f2bcd3368499|hands-oncybersecurityforarchitects_ebook.pdf|7865173|2018-12-03 22_14_08
c2b676eeb96d27c27a4b1a22ef12c5a6044f4fd1da132c3e8d8c62f59b7f99c6|hands-oncybersecuritywithblockchain_ebook.pdf|19192801|2018-12-03 22_15_17
03e08e9dfb4256748a23bc358aadc5368543ced0fc825ba56c64c0c9708b418c|hands-onpenetrationtestingonwindows_ebook.pdf|30201655|2018-12-03 22_13_43
8c7e979a636647eaece772462e1fe8c497017b5f25a6162278d7e17cbec3f20d|industrialcybersecurity_ebook.pdf|26849116|2018-12-03 22_14_05
40563c7b3988ebd30b08fa1e4e711464a1b41f727fc47806a29b0dd126f803bb|kalilinux_anethicalhackerscookbook_supplement.zip|251590|2018-12-03 22_23_55
6b7fecddda66fcc58ffd96572c54713918b1138d70088ff41895cbb8c0eea3a3|masteringkalilinuxforadvancedpenetrationtesting_ebook.pdf|32835296|2018-12-03 22_15_06
45919886b3f8a14b5663d570a15032c81d978a379817433d303568e6eff39cdf|masteringkalilinuxforadvancedpenetrationtesting_supplement.zip|137093|2018-12-03 22_22_14
bc407674b05a4ea4ebd2bdc62b89548224c9b8049c9b1284244e16e95c0ba717|masteringpfsense_ebook.pdf|4859443|2018-12-03 22_11_39
a989faecd46a4f394fe712f838edeb2bbcd60c7761864f89a1b9885ec5cf8b2d|metasploitforbeginners_ebook.pdf|23262777|2018-12-03 22_12_09
5598c821848f1095b9213810931b92de7d349e5edf7035216425d88e9b74912a|metasploitpenetrationtestingcookbook_ebook.pdf|19556217|2018-12-03 22_11_47
802f7081239de894c88545933eed14d794c7b7d76c99499764260b1aa37ac626|networkanalysisusingwireshark2cookbook_ebook.pdf|95079058|2018-12-03 22_18_39
76413aefb2ea5d0ab0f459fae262cd7314fe4d45aa530f8eb40fec7c18f0fb2a|nmap_networkexplorationandsecurityauditingcookbook_ebook.pdf|8149623|2018-12-03 22_11_14
72ebfd011f54ae3be70c7e3b2eeb4d2a5710bdffa8a5c2ae5cf8df4904d3a80f|webpenetrationtestingwithkalilinux_supplement.zip|83955|2018-12-03 22_24_06

FOLDER \EBOOKS\PACKT\CYBERSECURITY_AND_CYBER_WARFARE
0fa9ff64c6ab533d1259d47bf8a938d9e3e9652ad2ef669909a4298dca92ae83|adversarialtradecraftincybersecurity.pdf|2549504|2022-06-09 22_30_11
39c2523c295a68cdd119f7b80e807c48b430ced07c9731ed468c1586a865d9f9|adversarialtradecraftincybersecurity_supplement.zip|26402|2022-06-09 22_30_16
e0590a7580d1a746d8bcd6ec5dd4ea47886698c593940965b38b0feb19362789|antivirusbypasstechniques.pdf|21762074|2022-06-09 22_32_13
b1b4a804a4bd211b78e04f2da1679a77ab6fb4f2d1b3bfec7af706507914dfe8|comptiasecuritypluscertificationguide.pdf|9819245|2022-06-09 22_32_01
9aa3970a419e1c4a004576146bf6c22efd471204d12efce3c1b953864b107386|cybersecuritycareermasterplan.pdf|17845108|2022-06-09 22_32_28
3fc2d9d36a4387f5e25048ac9f16681110543ab091851f395b3257e20dec2b34|cybersecurity_attackanddefensestrategies.pdf|35322818|2022-06-09 22_32_06
e07e94cba60f51b20d600ebb8523fa2e10e1f483426e894c3366b7e13de30b44|cyberwarfare_truthtacticsandstrategies.pdf|5898687|2022-06-09 22_31_39
526c34ff681c0289ce4328d30abfcd4677dea1995782c3f6693ddba84790934a|keycloak-9781800562493_ColorImages.pdf|2901134|2022-06-09 22_36_12
737318e6087bd4ef290c9072af265a9cc84ceec5aff67ece6281290b357de615|keycloak_identityandaccessmanagementformodernapplications.pdf|5583188|2022-06-09 22_31_10
e9a7ce1d39b4f2b01b223695582deee77d28280bc63c48660f537498de859139|learnwireshark.pdf|24439819|2022-06-09 22_31_53
bde292da719b37039c98db78e0600657ccf41ca13f802ca3f1296ff2cf40d363|malwareanalysistechniques.pdf|15411782|2022-06-09 22_32_11
f632da4bb437eef5126e748fd630844805ebbda2140ddf67211f8da9362f3c6f|masteringdefensivesecurity.pdf|31913580|2022-06-09 22_30_59
bb923deec1506457cd2d9657e3423fab57c9c62ce432dd64676fc2c8772d96c5|masteringkalilinuxforadvancedpenetrationtesting.pdf|48682453|2022-06-09 22_31_32
45919886b3f8a14b5663d570a15032c81d978a379817433d303568e6eff39cdf|masteringkalilinuxforadvancedpenetrationtesting_supplement.zip|137093|2022-06-09 22_31_29
e0408cb78feb875d544394a5ac0f529ba875e3856ea4e0132edd7106e8e88ad8|masteringmicrosoftendpointmanager.pdf|34619248|2022-06-09 22_32_36
0cb4ba070a88ee1e31076c5132a31f932b8f8542e02a64b239adbed01ba11697|masteringpaloaltonetworks.pdf|13562975|2022-06-09 22_31_20
1526487725170b7bbe744f299ee6316c871381b13c93a469cbf5414d52c08475|masteringwindowssecurityandhardening.pdf|28778721|2022-06-09 22_32_32
a4935ae63f41a34107ec8546037caf3c4a8198c834b953ba3aa196ef19a75423|microsoft365securityadministration_ms-500examguide.pdf|35936731|2022-06-09 22_31_08
2d0f655248a5eaf2df053c3f4504055174ee25dc35e944be342f4f70fba4f764|microsoftazuresecuritytechnologiescertificationandbeyond.pdf|21851373|2022-06-09 22_31_57
4ddb2bd0b24f7091d6b67bb391c7e91317eff1a25c426faad54cfafe49f3a06d|penetrationtestingazureforethicalhackers.pdf|13839329|2022-06-09 22_30_20
db614c8630df8b25067b6e7d18d0e6dcf71cbc364c5af9d2e422c4951dd55afb|pentestingindustrialcontrolsystems.pdf|48402089|2022-06-09 22_30_33
692bda63ef132a3d740b514bd46158ab41c5f6339a28f809991e349a7ac8148e|practicalhardwarepentesting.pdf|8400849|2022-06-09 22_30_23
2cc74856369c94ff2d55271ff983cc0fd7e2393c4f3da9130673c2d759c476ff|practicalthreatintelligenceanddata-driventhreathunting.pdf|33994321|2022-06-09 22_30_03
53355db5466bbf9a52517629e4cc949c716a89e3c76d61a09dcde8aabb8c1b51|PreislisteZusatzoptionen.pdf|311274|2022-06-12 18_34_06
565d324cb55f46b5f729144b32c506f6f51d3fff07982d22c698dcb1d7859dae|privilegeescalationtechniques.pdf|15658423|2022-06-09 22_31_15
77ad48bf1f1096f9d2cb056a64549cf8b706c265e9102a8cdbabcd4735cce5ce|Produktinformationsblatt.pdf|135192|2022-06-12 18_33_30
35caa5c1d50e678b7c2a1d97d671c9d5c89197ee05a1f9abbc2bc9ee14e25db2|threathuntingwithelasticstack.pdf|48712720|2022-06-09 22_31_41
a5faf5d182e2512d210eafeb45ce43ee3f44419105e10134cf8630afebecd2b3|ultimatekalilinuxbook.pdf|50044164|2022-06-09 22_32_22

FOLDER \EBOOKS\PACKT\GAME_DEVELOPMENT
3ab31795a2dccdc723badbed118d8fdbfeadcd1dbe139411823083cb5fc3b6da|beginningcplusplusgameprogramming.pdf|30741113|2018-09-17 21_35_55
6771f503998105322ec62c124cf9faa83995930344a056569caf33fd619b6d90|gamedevelopmentpatternsandbestpractices.pdf|6904794|2018-09-17 21_37_10
7f3bed44126b410256c06c964db02bc664d7df823ba9c0528ef86f53843c2156|gamephysicscookbook.pdf|4784663|2018-09-17 21_35_44
2ea7bc6fd81d6a3993ebd4b2f7eed05aa2b8bb4fb0a6d400587cc0f497038664|gettingstartedwithunity2015.pdf|8613791|2018-09-17 21_36_45
7f0eb85627bdf93962cc7505447c25e037e4267a58b783c87372de7ab5cb68bc|godotenginegamedevelopmentprojects.pdf|8307394|2018-09-17 21_36_27
933c2d997da1b9080e1fb4c3512a2587e79de4e4b87670a72541eaf21b3cc48e|learningcsharp7bydevelopinggameswithunity2017.pdf|19416838|2018-09-17 21_36_19
8ff19ab739440152c068e67e93ad1efdccbc3fce54bee43ffab581f6fc1744bc|masteringsfmlgamedevelopment.pdf|8862998|2018-09-17 21_35_22
efc6c24cd30350451d33dfc499385df2b9cafe66d0ee7a44a65f3d721439114e|masteringunity2017gamedevelopmentwithcsharp.pdf|87003540|2018-09-17 21_37_02
93724c98f28048b0998ae07ec0ecf3a39fbcc0ec014a23029035fb544734c678|practicalgameaiprogramming.pdf|58009761|2018-09-17 21_36_12
6f32289e199c6fa6dc5e1b9e5be3b010f9dd1e376153820aaaa29690f38197c9|practicalgamedesign.pdf|49407221|2018-09-17 21_36_30
0a76ea8aa476bcec232e55debde54ac86254e909af60a4fae3fbf428f48974b4|swift3gamedevelopment.pdf|7260363|2018-09-17 21_36_34
19d42cd22d9f8379228582ca4b852baacdc1d99918ee720097809c4ada7024b8|unity20172dgamedevelopmentprojects.pdf|25731470|2018-09-17 21_37_05
08b9c4d9d75540a5e172300c2f7f38c895e914e8dc88177f589bc53c91a309b9|unity2017gameaiprogramming.pdf|4960654|2018-09-17 21_36_42
3c664eeea0350cf7ade3bc4ada2df34fa14a27b927e5f40f5005cf81341ad102|unity2017gameoptimization.pdf|7946703|2018-09-17 21_36_06
1a3838e485bdd73624540fe55034568caa52c5652a3d338299d1d231646bbfa8|unityvirtualrealityprojects.pdf|34343786|2018-09-17 21_37_07
3ab48381ef479cf226df1c08c0dc63138be1625dafb83fee7ee5ec8a8f4e7c8e|virtualrealityblueprints.pdf|8396866|2018-09-17 21_36_00
02617d9fcc70a604a76916d3c1c0ac19ec01e111aed91142a8f9d9b828e2eec6|vulkancookbook.pdf|14075432|2018-09-17 21_37_11

FOLDER \EBOOKS\PACKT\GENERATIVE_AI
049743a7766157b23d861f80ecc9fc747acebabbda05fa548aaf3f8fd7745042|aiproductmanagershandbook.pdf|7669614|2024-06-03 23_49_53
bee23493c78bce36b9cd69ac9ee867133ec6910dd74673d25043234b142c1d4b|automateitwithzapierandgenerativeai.pdf|19973619|2024-06-03 23_56_30
fcdfbbf9c868a32f1749abeb5db5afbc88ce67de7e811b13f8187034b026da1c|awscertifiedmachinelearning_specialtymls-c01certificationguide.pdf|16704868|2024-06-03 23_50_08
1e70eefbd6287181228c926c6bd37ef3ae4fe72c83f61d38c06791f9b840c25c|buildingaiapplicationswithchatgptapis.pdf|6168797|2024-06-03 23_50_02
744ddb14663fe6fe0b2340640514ac5cd4daecc0821b34cc3b0ca1efc03dc4ac|definitiveguidetogooglevertexai.pdf|19367725|2024-06-03 23_50_12
f2cd7e0eb56a5defe8b3649844ce90cc5ace994b3be07904ecb50200034426fb|generatingcreativeimageswithdall-e3.pdf|82749993|2024-06-03 23_50_30
13dc59db2fd53df5946f843f2ae488242e02e28cadcd3faa5050d0832df71a9e|generativeaiforcloudsolutions.pdf|21130922|2024-06-03 23_49_49
94ef005963e13fe8723cbff04626426d3910fd6df5b8e9bf541f604db6866980|generativeaiwithlangchain.pdf|14513260|2024-06-03 23_50_29
f4331e5e35b5926c84c63611ac414dee574dced3a3dc215c2b6a0d9bb3b97011|generativeaiwithpythonandtensorflow2.pdf|15243287|2024-06-03 23_50_26
3cae06c34c764f472679de2ce7e1ba4811b14c94bc9d2bafa2b9517b5849bef9|hands-ongraphneuralnetworksusingpython.pdf|25801773|2024-06-03 23_50_35
3b13cb8b8030ae83d0f9e0242febfbdffebb646a1ae53df833e4db3ddc19c91c|interpretablemachinelearningwithpython.pdf|57007353|2024-06-03 23_50_05
be82bf3c23f6886b73bd759aeacd34ff6cb25fe973afe2c41cf2b542def6adab|machinelearningforalgorithmictradingsecondedition.pdf|23137283|2024-06-03 23_50_24
74c5062540ff78b6799199801e72ad5e6a9b5548d545180c7e00ebc89acba988|machinelearningwithpytorchandscikit-learn.pdf|60456051|2024-06-03 23_50_21
ed72416833f3acc4f4457b0f1534c0e3aade4584fd2877d8d618f16e86296e33|machinelearningworkshop.pdf|6717006|2024-06-03 23_49_55
ffddf979f719542c0c1fce2ebff17293a3f3942c5c10e103559bf46b029b866f|masteringnlpfromfoundationstollms.pdf|12422750|2024-06-03 23_50_30
eae9b069659dfd2901ac0b7a707734bac750ecddc01122144cd8bafa7cb772be|moderngenerativeaiwithchatgptandopenaimodels.pdf|26705575|2024-06-03 23_50_34
7d6e8e347ea898f68f43164f4075b66295cf7a41e87922d9a676eadbf758a2f2|naturallanguageunderstandingwithpython.pdf|17833686|2024-06-03 23_49_58
f0aec61d9621d1fb0f698fc1636c6c0af40acc1e6d217486515cd9cc307a54ba|pretrainvisionandlargelanguagemodelsinpython.pdf|7975196|2024-06-03 23_49_50
e544b033ce98cc148eb558dab3575843f34cb595978612d20b647c4590ba5175|pythonmachinelearning_thirdedition.pdf|31986818|2024-06-03 23_50_09
7d0d4a3453adbe08d96c5abe435ac59674f1a3eebc68fd444a7b4de1116ca510|responsibleaiintheenterprise.pdf|13451816|2024-06-03 23_49_52
e25fc2e0d75c65d40768b0bc138e3d627ce5b3a0fa336b0afd767b9340bdcf77|transformersfornaturallanguageprocessingandcomputervision.pdf|28684292|2024-06-03 23_56_14
26bc7ef8ddd51c3116a8be63a663cc7e1ce05b09e98d9c70c3aaec8a9eee69aa|unlockingthesecretsofpromptengineering.pdf|15218333|2024-06-03 23_50_04

FOLDER \EBOOKS\PACKT\GOLANG_PROGRAMMING
405ef25cc9337ce34b22f86334160f86da99bf3efdcc8567f49837ede24fd72c|buildingmoderncliapplicationsingo.pdf|9117543|2024-05-09 22_09_41
8c687aa76ec9019b415278fef7d6c4df3efeb7a458b304440cb6aee422706462|domain-drivendesignwithgolang.pdf|4900243|2024-05-09 22_09_34
b3c14cc36f07acf3ac8ce775466dee9bff39b3247bf2e1ef269f54c27855b358|effectiveconcurrencyingo.pdf|3810188|2024-05-09 22_09_32
d373cdeef7a583b0daa731cb2d4e0989c4570382b84180f318cfcb1e5fb7e54b|event-drivenarchitectureingolang.pdf|15936200|2024-05-09 22_09_26
54ce9ae94ea314bcd0a5910c2782a2d8f2be9c437c21d064e0a3b96aa0a1c1db|functionalprogrammingingo.pdf|3108237|2024-05-09 22_09_38
f8644c6ff8b40572ce1ddb4141fd0a3c0155a504e51a501c3d50908fbe918c8e|goprogrammingcookbook.pdf|3702396|2024-05-09 22_09_25
7b61a50bc63ee8d431925714337297d462d2c3c1b4a7837833a8aa30e67ea6c5|goprogramming_frombeginnertoprofessional.pdf|12223870|2024-05-09 22_09_43
a872579abc2b74bfb36921f335ece793263e8f2cbe1dc377b9e5018fd141e994|goworkshop.pdf|17154022|2024-05-09 22_09_55
6f2610a11a152c4c0953df35102fc6ee44ceb2aebf62304e7ec2b9f02922354b|grpcgoforprofessionals.pdf|4057075|2024-05-09 22_09_45
ad4cccc4d948951f5ba19493b17634b1917280af266be9d297fcb81cc127e9f9|hands-onhighperformancewithgo.pdf|15084570|2024-05-09 22_09_54
ed0fb0f59995a53ccb266fc01a023653aa86b5aa4252f64013512784e4e86dde|hands-onsoftwarearchitecturewithgolang.pdf|18298205|2024-05-09 22_09_30
27d72c30d693f71b865cdcccb86c3e0f15236015b0edda403aa18452993d8497|hands-onsoftwareengineeringwithgolang.pdf|11670693|2024-05-09 22_09_31
498a8a7f14d652c57c80551307f51e6b20b85a5cc9ed4fbd25b2c4861da4e25d|hands-onsystemprogrammingwithgo.pdf|4358031|2024-05-09 22_09_29
8cb2b8cc2274e91db3b49c30a44ccf7fd065f3868a8f4d57811eec0f11f12e00|learndatastructuresandalgorithmswithgolang.pdf|5900712|2024-05-09 22_09_28
5f0be42c11eb6609a3cabefc4134ae3460cee53fc2690a5a62912a30c6729e60|masteringgo.pdf|12305725|2024-05-09 22_09_39
8cd0f7c4dfb7eac78c9d87979c8cbc9b5befb0d5e1e97f25447390c11d618e97|microserviceswithgo.pdf|4365687|2024-05-09 22_09_46
b1f2bb888d820eee1137be95bf49eef1ca031911312beb30fbc4b173a5e83cb2|test-drivendevelopmentingo.pdf|7595587|2024-05-09 22_09_48

FOLDER \EBOOKS\PACKT\iOS_ANDROID_MOBILD_DEVELOPMENT
18a136232f6e2f7f21bbbacc6d9f8c94f529687d776ee7ef614b6f5e4037c7d9|android9developmentcookbook.mobi|33657133|2020-10-09 19_52_06
fd0a5e6278c36270ad28a39f98a8a9475e2059338995b079fb278d08890aaada|android9developmentcookbook.pdf|16596974|2020-10-09 19_52_15
63fb5882dabe2dcfab7c5e96eaecb82c3c39443fe78d80cfecb859c7451d9106|androidprogrammingforbeginners2ndedition.mobi|29936875|2020-10-09 19_52_50
4bc5d0a3b03342d6ac7eb366daa6d2d1ab230e94559fc47c25774470228dbc11|androidprogrammingforbeginners2ndedition.pdf|11545690|2020-10-09 19_52_43
79a0a68f25428760cc9804c70e85fff832982032f636edfedc057fbf2a092334|androidprogrammingwithkotlinforbeginners.mobi|29021713|2020-10-09 19_53_08
83352b38e129820e4b2f506511bba7bc48d95dd4dccd206c24b14bfc3bcb01cc|androidprogrammingwithkotlinforbeginners.pdf|9039666|2020-10-09 19_52_59
3282293526fc90a9fb9739c03e7e5eb346e60e2a94699db9e1359a71f061a3a7|handsonandroiduidevelopment.mobi|6616682|2020-10-09 19_52_29
514278c89be5d07a72774afd93688451cf60e8a9e94dbef02a2fd26c50e0e5d8|handsonandroiduidevelopment.pdf|4584933|2020-10-09 19_52_25

FOLDER \EBOOKS\PACKT\MACHINE_LEARNING_AND_AI_2023
36f7b29fedb04ae60a18b1dc09aad094668fe54218882e48aa969c27c74d639f|acceleratedeeplearningworkloadswithamazonsagemaker.pdf|7915335|2023-09-12 23_18_39
4041c65edcbe1ffd5654d456d545b5d21fb660bbe12bafe4e8c1b5526d259ff3|appliedgeospatialdatasciencewithpython.pdf|11436173|2023-09-12 23_19_34
00e144ead06ffd6c754a8c1718d6a1f36b7701968904680245a9361eee63771c|appliedmachinelearningandhigh-performancecomputingonaws.pdf|22524577|2023-09-12 23_19_34
3429eb72d71560292e4f90d5c3018bfa8bba79eae20cb6e0382ec8f44fc15696|appliedmachinelearningforhealthcareandlifesciencesusingaws.pdf|9337364|2023-09-12 23_19_17
d9e1173cdadc78cfd6a82c0a97300b5d9b8eb62224301fca720aa6b8425d6171|artificialintelligencewithpython_secondedition.pdf|15732990|2023-09-12 23_19_45
b1712f5acbe5e26df1ef47d16a09802ce4074de62ae3c208e24255d3d646e18d|artofdata-drivenbusiness.pdf|10777094|2023-09-12 23_19_43
20d5c7fdbbab433bc1fae38a923405e61582913191ea745cba86f1136f2d4ea9|azuremachinelearningengineering.pdf|29243332|2023-09-12 23_18_00
ed0482960409927cd8608299c195b04da227d6f83b61b270c37dfdfe3b94e16d|computervisiononaws.pdf|12587937|2023-09-12 23_19_17
7077ad79a37254029620a6c01a653a33133b8303f1610f64e025f225c96a33b1|creatorsofintelligence.pdf|4112315|2023-09-12 23_17_52
6fdf3fb639f40ec291d9882051eac989cb8c2bc6a57e57e85dd4c63e99c9db67|dataaugmentationwithpython.pdf|45073398|2023-09-12 23_18_18
de942c2092ff898f5f37cdc6ac19a73d499f68bd92541a6b6ec7e87d49344104|deeplearningandxaitechniquesforanomalydetection.pdf|16894249|2023-09-12 23_18_36
c5855aa4684c35dd70d90a4f5c6c8151700dd6d32b06049916ad05ad6ea10154|deeplearningforgenomics.pdf|6968132|2023-09-12 23_17_43
16edace4f50c79a674757994c45aa862f89b8944cad70fca20f9fada5fe6f357|deeplearningwithtensorflowandkeras_thirdedition.pdf|25233398|2023-09-12 23_18_50
65ef8a5de519e8e81eb6f0efa63db2dc90b249cfd0323578ab5e203247cb10ae|forecastingtimeseriesdatawithprophet_secondedition.pdf|11889242|2023-09-12 23_18_55
e16ea0af134f751bd50f1ac5b8980258813429bc3e86695734a697dec4b4ddc6|hands-oncomputervisionwithdetectron2.pdf|18717595|2023-09-12 23_19_23
3cae06c34c764f472679de2ce7e1ba4811b14c94bc9d2bafa2b9517b5849bef9|hands-ongraphneuralnetworksusingpython.pdf|25801773|2023-09-12 23_19_47
771918072a557bde9312c8c9d91062dd295af5b256ae4a198b1e657a552405b6|kaggleworkbook.pdf|2750566|2023-09-12 23_17_48
dbdffd31e377b7f5783d1fd8de0ce3157de6c80bada904197d4b350420254218|machinelearningengineeringonaws.pdf|25139276|2023-09-12 23_19_31
fc0115823d4e02fd7cac703e884492580975220007d94c0b899838be7af4713e|machinelearninginmicroservices.pdf|13022878|2023-09-12 23_18_06
cabbd1e8d48d40b671a16357e4ee25a77e494476db600acac18d37f4781f786c|machinelearningmodelservingpatternsandbestpractices.pdf|12589234|2023-09-12 23_19_14
e3322b68a9dade80143973d22c6def32ae64dc41415434155efd619f2261b08a|machinelearningsecurityprinciples.pdf|8620178|2023-09-12 23_18_19
74c5062540ff78b6799199801e72ad5e6a9b5548d545180c7e00ebc89acba988|machinelearningwithpytorchandscikit-learn.pdf|60456051|2023-09-12 23_18_33
41944eb21a84c79bdfb1b333dcf389567a4a40a7657fee04b3448c87a354bba5|machinelearningwithr_fourthedition.pdf|45330037|2023-09-12 23_19_10
3df5127bd527e4c68445460635664df5ab9fed8db54ac8e005cce158dee3a4f6|practicalguidetoazurecognitiveservices.pdf|19624146|2023-09-12 23_18_45
f00a343b64e57785882654b18818955ae853dfdfcea8ea7cc9d871383138940c|transformersfornaturallanguageprocessing_secondedition.pdf|17506327|2023-09-12 23_17_39

FOLDER \EBOOKS\PACKT\PROGRAMMING
c9d1225aae518741cedef4a01977ab1309142caebb35fc0f40b555fdd5200f17|cleancodeinpython.pdf|2294920|2019-06-18 23_32_54
1b49257d7e5e193654dab35cada5e9156363f3a8a06e3a998fdde164aac5ded6|cplusplushighperformance.pdf|5393918|2019-06-18 23_32_44
e153c2bdbe614b523c7fd888ef2840d00b8480e70a98fef3126c47754d0086f7|csharp71anddotnetcore20_moderncross-platformdevelopment.pdf|62382041|2019-06-18 22_49_03
3bafa5ab6bad1d7afd3123568aa5cc88c83ec80e2c7576943d329b8168babfe8|csharp7anddotnetcorecookbook.pdf|33611860|2019-06-18 22_50_02
b028f84bb5b8f82e0319efa6bb0d9bddf736158409895513944ca33732108916|expertpythonprogramming.pdf|7604626|2019-06-18 23_32_58
e1b7eeaf8ceb3678777531edc758293a92ef8b0a634a0fc46d0022bddaa8cc25|functionalpythonprogramming.pdf|4683700|2019-06-18 22_49_30
fd9df311426d42195b70feab8e1c5eb144ce66185ab7c1f62174c1e1ff2e0a1d|gocookbook.pdf|2217411|2019-06-18 22_49_54
68f07900b08a6c2aa61147440703aff8d5694812dd3ce8c424887b4b87ef3ead|java11cookbook.pdf|8372378|2019-06-18 22_49_42
dd9b0956110b23abb19304a8727d5d14d83df1f25ba8d22f298c8fd7dc3a3c1e|learningjavabybuildingandroidgames.pdf|8143887|2019-06-18 22_49_10
8b18ee2728569fccdec659b4e092f0a36a2523ad9fa634578e7165312f6d8319|learningjavascriptdatastructuresandalgorithms.pdf|25890636|2019-06-18 23_32_42
7fa9abf87be381563f67e057a63227a847385be1ffc4fed072c4f878940d6125|learnjava12programming.pdf|16896061|2019-06-18 22_49_04
682b54b869cadfa61c8da98b094fdfb669676e665507f796f6d75533fcb6fb97|masteringgo.pdf|7825899|2019-06-18 22_49_14
f1b153038f2f4f7ae7ab444bccd005a19005c10857bb064dc382383c86f66a28|moderncplusplusprogrammingcookbook.pdf|2059088|2019-06-18 22_49_48
a51b38152fc76f08bcc10980e76bc5e51389fdaec648198f9ad87387c2f31980|python3objectorientedprogramming.pdf|4113191|2019-06-18 22_49_24
0bfb9c1787e17d8c6f8f793ab2e9949c728fb88b23c4a055bfb6c92999dd7297|pythonprogrammingblueprints.pdf|6438141|2019-06-18 22_49_36
36b59d19d2974a258b663eb6c48b746239905eafd152002565243a428c55175c|softwarearchitectshandbook.pdf|5846312|2019-06-18 22_49_18
647c1a750bc0cc95bb15695f121e66606f9df109edd403586cc28dc311f3c415|themoderncpluspluschallenge.pdf|3264125|2019-06-18 23_32_48
4ac9a52499a192840c6d0f039b389454dd35f7b432ec8fad94b1cdf603718fba|understandingsoftware.pdf|1474342|2019-06-18 22_50_08

FOLDER \EBOOKS\PACKT\PROGRAMMING_MEGA_BUNDLE
87bc65fd1ada0e814d1e2bbab52109eb8d08a8aaa0647e43d5b764e1801690db|appliedcomputationalthinkingwithpython.pdf|4897981|2022-11-14 18_55_37
c244a405318c06a82a6da58bef999a04eb57dc0c1f5a7ab4e2e6684039383a57|applyingmathwithpython.pdf|18414097|2022-11-14 18_55_28
65abff151517708de456c3161a48cab5f81cb3e9b276598d11c344aa6aa6ce28|artofwritingefficientprograms.pdf|6924524|2022-11-14 18_56_09
325d26d058acbd0162a22e30960e5fae1bc28d159438c43e23eeb675e6b04219|buildyourownprogramminglanguage.pdf|6039327|2022-11-14 18_56_50
78c8baa21141e27c32b404eb59ae346ab2332b7fc434ef7ee2df7ec8d1da0549|completecodinginterviewguideinjava.pdf|6768297|2022-11-14 18_55_24
acbf7d15fe4a6ef501721e7e0cc71eb33f8e8227ffca9b71fdf9042086d306b8|computerprogrammingforabsolutebeginners.pdf|3923384|2022-11-14 18_56_54
cc73ff4cbf73016fc79e054ed95f9ac8455ec8008e3d49280b05e8d9040021b1|cplusplus20stlcookbook.pdf|2874730|2022-11-14 18_56_13
a666a2ef34cf8b0f073fe3c2b890e499e6c9434429f29ead1b077653aa2961a3|cplusplushighperformance.pdf|5113967|2022-11-14 18_56_37
0f2e64638646493cc23e84a258d5a9e7945f970e5f440b275cda4f0f33ebdb42|hands-ondesignpatternsandbestpracticeswithjulia.pdf|23568066|2022-11-14 18_55_20
7bda523746d0ae0ded0b7a45a2537e2638a305606fb19553096506d5f4ee5281|handsondatastructuresandalgorithmswithpython.pdf|13349357|2022-11-14 18_56_33
87d002a5a5940133a4d5ab21df220d39d7e7ae3aed5867c76da1678203326af1|kotlindesignpatternsandbestpractices.pdf|2915360|2022-11-14 18_55_16
c5bfb0fc6484430d4577345e4b102b755941a0b683261be68df4180a025b982f|learncprogramming.pdf|9304252|2022-11-14 18_55_54
